4.166696000,37
4.171855000,1
4.172007000,4
4.172035000,128
4.177259000,1
4.183109000,37
4.189063000,2
4.189073000,1
4.189085000,7240
4.189092000,14480
4.190864000,15928
4.194895000,15928
4.195410000,23168
4.199664000,23168
4.200172000,30408
4.205749000,31856
4.207389000,31856
4.207549000,1
4.207912000,39096
4.213006000,39096
4.213521000,46336
4.219514000,46336
4.225813000,46336
4.232039000,46336
4.233612000,46336
4.240083000,46336
4.246137000,46336
4.251863000,46336
4.258578000,46336
4.264149000,46336
4.270350000,46336
4.272443000,46336
4.278912000,39096
4.285008000,39096
4.291689000,39096
4.297054000,39096
4.302806000,39096
4.305810000,39096
4.311683000,34752
4.315241000,37648
4.321046000,33304
4.327264000,28960
4.333872000,23168
4.336561000,21720
4.338111000,24616
4.340221000,24616
4.342563000,21720
4.344213000,18824
4.345820000,18824
4.347426000,17376
4.348135000,18824
4.350291000,15928
4.351349000,17376
4.352412000,17376
4.354546000,20272
4.356682000,17376
4.358819000,17376
4.361381000,17376
4.363592000,18824
4.365236000,17376
4.367386000,17376
4.369481000,17376
4.371772000,17376
4.373769000,17376
4.375904000,17376
4.378458000,17376
4.380173000,17376
4.382310000,17376
4.384434000,17376
4.386576000,17376
4.388728000,17376
4.390837000,17376
4.392126000,17376
4.393899000,20272
4.396681000,17376
4.398815000,17376
4.401165000,20272
4.403499000,20272
4.405636000,20272
4.407419000,20272
4.409873000,20272
4.412224000,20272
4.414246000,20272
4.415862000,20272
4.418377000,23168
4.420132000,20272
4.422959000,23168
4.424855000,23168
4.426750000,23168
4.429386000,23168
4.431220000,23168
4.432965000,23168
4.435103000,20272
4.437767000,20272
4.440065000,20272
4.441640000,20272
4.443310000,20272
4.444899000,20272
4.446617000,23168
4.449847000,23168
4.452299000,20272
4.454700000,23168
4.456920000,20272
4.459302000,23168
4.461723000,23168
4.463843000,20272
4.466230000,20272
4.468479000,23168
4.470789000,23168
4.473530000,23168
4.475855000,23168
4.478147000,23168
4.480051000,23168
4.483009000,23168
4.485077000,23168
4.487390000,23168
4.489470000,23168
4.491970000,23168
4.494320000,23168
4.495751000,23168
4.498109000,26064
4.499883000,26064
4.502904000,26064
4.505594000,26064
4.507907000,23168
4.510431000,26064
4.512528000,23168
4.515281000,26064
4.517699000,26064
4.520159000,26064
4.521744000,26064
4.524196000,26064
4.526608000,26064
4.528707000,26064
4.531433000,26064
4.534000000,26064
4.536412000,26064
4.538603000,26064
4.540249000,26064
4.543249000,26064
4.545299000,26064
4.547181000,26064
4.549040000,26064
4.550868000,28960
4.552736000,28960
4.555810000,26064
4.558231000,26064
4.560733000,26064
4.563049000,26064
4.565495000,26064
4.567875000,26064
4.570298000,26064
4.572767000,26064
4.575162000,26064
4.577613000,26064
4.580034000,26064
4.582430000,26064
4.584878000,26064
4.587300000,26064
4.589696000,26064
4.592145000,26064
4.594567000,26064
4.596991000,26064
4.599413000,26064
4.601809000,26064
4.604260000,26064
4.605238000,28960
4.607120000,28960
4.609102000,28960
4.613946000,26064
4.616370000,26064
4.618791000,26064
4.621372000,26064
4.623590000,26064
4.626120000,26064
4.628482000,26064
4.630903000,26064
4.633328000,26064
4.635750000,26064
4.638170000,26064
4.640594000,26064
4.643016000,26064
4.645412000,26064
4.647861000,26064
4.650256000,26064
4.652706000,26064
4.655128000,26064
4.657524000,26064
4.659984000,26064
4.662396000,26064
4.663375000,28960
4.665247000,28960
4.667239000,28960
4.672059000,26064
4.674506000,26064
4.676904000,26064
4.679325000,26064
4.681775000,26064
4.684197000,26064
4.686592000,26064
4.689044000,26064
4.691464000,26064
4.693885000,23168
4.696312000,23168
4.698730000,23168
4.701153000,23168
4.703981000,23168
4.706386000,23168
4.708812000,23168
4.711234000,23168
4.713269000,23168
4.714792000,26064
4.717175000,26064
4.719562000,26064
4.721416000,26064
4.723316000,26064
4.725205000,28960
4.727773000,26064
4.730222000,26064
4.733393000,26064
4.735755000,26064
4.738117000,26064
4.740479000,26064
4.742856000,26064
4.745184000,26064
4.747769000,26064
4.749927000,26064
4.752289000,26064
4.754652000,26064
4.757097000,26064
4.759543000,26064
4.761976000,26064
4.764430000,26064
4.766875000,26064
4.769310000,26064
4.771765000,26064
4.774210000,26064
4.776645000,26064
4.778610000,28960
4.780566000,28960
4.782511000,28960
4.785948000,26064
4.788432000,26064
4.791493000,26064
4.793918000,26064
4.795866000,26064
4.798762000,26064
4.801191000,26064
4.803200000,26064
4.806043000,26064
4.808097000,26064
4.810542000,26064
4.812977000,26064
4.815725000,26064
4.818158000,23168
4.820313000,23168
4.822984000,23168
4.825403000,23168
4.828228000,23168
4.830542000,23168
4.832846000,23168
4.835457000,23168
4.837124000,23168
4.839730000,23168
4.843413000,20272
4.847105000,20272
4.849552000,20272
4.851962000,17376
4.854411000,20272
4.856874000,17376
4.859274000,17376
4.861729000,17376
4.864186000,17376
4.866606000,17376
4.869053000,17376
4.871498000,17376
4.873948000,17376
4.876412000,17376
4.878839000,17376
4.881275000,17376
4.883719000,17376
4.886174000,17376
4.889044000,17376
4.891090000,17376
4.893030000,17376
4.895602000,20272
4.897629000,20272
4.900188000,17376
4.903449000,17376
4.906320000,17376
4.909487000,17376
4.911459000,17376
4.913583000,17376
4.916232000,17376
4.918706000,17376
4.920438000,17376
4.922828000,17376
4.925900000,17376
4.927662000,17376
4.930654000,17376
4.932816000,17376
4.934889000,17376
4.937242000,17376
4.939523000,17376
4.941944000,17376
4.943811000,17376
4.945910000,20272
4.948905000,17376
4.952106000,17376
4.954495000,17376
4.957102000,17376
4.959254000,17376
4.962298000,17376
4.964030000,17376
4.966428000,17376
4.968810000,17376
4.972285000,17376
4.974240000,17376
4.975960000,17376
4.978334000,17376
4.980709000,17376
4.983111000,17376
4.985484000,17376
4.987882000,17376
4.990275000,17376
4.992647000,17376
4.994557000,17376
4.996526000,17376
4.998501000,17376
5.000276000,14480
5.003868000,14480
5.006255000,14480
5.008233000,14480
5.010803000,14480
5.013404000,14480
5.016062000,14480
5.018011000,14480
5.020151000,14480
5.022877000,14480
5.024797000,14480
5.027091000,14480
5.029840000,14480
5.031752000,11584
5.034053000,14480
5.036357000,11584
5.038712000,11584
5.041014000,11584
5.043349000,11584
5.045666000,11584
5.048214000,14480
5.050053000,14480
5.051918000,14480
5.053077000,14480
5.055476000,17376
5.057492000,17376
5.059341000,17376
5.062432000,17376
5.064235000,17376
5.066388000,17376
5.069400000,17376
5.071022000,17376
5.073797000,17376
5.076228000,17376
5.078012000,17376
5.080316000,17376
5.082781000,17376
5.084944000,17376
5.087280000,17376
5.089588000,17376
5.091907000,17376
5.094230000,20272
5.096547000,17376
5.099079000,20272
5.101179000,17376
5.103500000,17376
5.105941000,20272
5.107902000,20272
5.109504000,20272
5.112187000,20272
5.115292000,20272
5.118014000,20272
5.119977000,20272
5.122254000,20272
5.125467000,20272
5.127553000,20272
5.129322000,20272
5.132236000,20272
5.133803000,20272
5.136140000,20272
5.138469000,20272
5.140800000,20272
5.143121000,20272
5.145429000,20272
5.147762000,20272
5.150082000,20272
5.152403000,20272
5.154723000,20272
5.156626000,20272
5.158852000,23168
5.160289000,20272
5.163410000,20272
5.166453000,20272
5.169067000,20272
5.171104000,20272
5.174117000,20272
5.175738000,20272
5.178096000,20272
5.180390000,20272
5.182712000,20272
5.185879000,20272
5.187869000,20272
5.190178000,20272
5.191989000,20272
5.194312000,20272
5.197060000,20272
5.199382000,20272
5.201641000,20272
5.203576000,20272
5.205915000,20272
5.207767000,20272
5.209616000,23168
5.212720000,20272
5.215826000,20272
5.219042000,20272
5.221290000,20272
5.223539000,20272
5.225880000,20272
5.228213000,20272
5.231245000,20272
5.233271000,20272
5.235919000,20272
5.238248000,20272
5.239877000,20272
5.242214000,20272
5.244561000,20272
5.246902000,20272
5.249213000,20272
5.251573000,20272
5.253959000,20272
5.256198000,20272
5.258509000,23168
5.259953000,23168
5.261984000,23168
5.263798000,26064
5.265545000,26064
5.268658000,23168
5.272240000,23168
5.274249000,23168
5.276425000,23168
5.278759000,23168
5.281353000,23168
5.283435000,20272
5.285760000,20272
5.288101000,20272
5.290422000,23168
5.292779000,20272
5.295090000,23168
5.297447000,23168
5.299886000,23168
